fecha,equipo,elo,torneo
2011-02-27,Morelia,1549.61,2010/2011 - Clausura
2011-02-27,Atlante,1471.14,2010/2011 - Clausura
2011-02-27,Pumas,1606.38,2010/2011 - Clausura
2011-02-27,Mineros,1385.22,2010/2011 - Clausura
2011-02-27,América,1513.48,2010/2011 - Clausura
2011-02-27,Toluca,1509.78,2010/2011 - Clausura
2011-03-05,Mineros,1406.81,2010/2011 - Clausura
2011-03-05,Pachuca,1464.4,2010/2011 - Clausura
2011-03-05,Cruz Azul,1589.66,2010/2011 - Clausura
2011-03-05,Necaxa,1460.79,2010/2011 - Clausura
2011-03-05,Monterrey,1539.75,2010/2011 - Clausura
2011-03-05,Querétaro,1418.33,2010/2011 - Clausura
2011-03-06,Chivas,1514.36,2010/2011 - Clausura
2011-03-06,Tigres,1593.81,2010/2011 - Clausura
2011-03-06,Santos Laguna,1471.26,2010/2011 - Clausura
2011-03-06,América,1540.16,2010/2011 - Clausura
2011-03-06,San Luis,1516.92,2010/2011 - Clausura
2011-03-06,Chiapas,1458.71,2010/2011 - Clausura
2011-03-06,Atlante,1448.86,2010/2011 - Clausura
2011-03-06,Pumas,1628.66,2010/2011 - Clausura
2011-03-06,Puebla,1444.08,2010/2011 - Clausura
2011-03-06,Atlas,1444.04,2010/2011 - Clausura
2011-03-06,Toluca,1474.24,2010/2011 - Clausura
2011-03-06,Morelia,1585.15,2010/2011 - Clausura
2011-03-12,Necaxa,1437.94,2010/2011 - Clausura
2011-03-12,Monterrey,1562.6,2010/2011 - Clausura
2011-03-12,Chiapas,1423.72,2010/2011 - Clausura
2011-03-12,Mineros,1441.8,2010/2011 - Clausura
2011-03-12,Querétaro,1435.34,2010/2011 - Clausura
2011-03-12,Puebla,1427.07,2010/2011 - Clausura
2011-03-13,Pachuca,1426.26,2010/2011 - Clausura
2011-03-13,Atlante,1487.0,2010/2011 - Clausura
2011-03-13,Tigres,1586.3,2010/2011 - Clausura
2011-03-13,San Luis,1524.43,2010/2011 - Clausura
2011-03-13,Atlas,1442.68,2010/2011 - Clausura
2011-03-13,Chivas,1515.72,2010/2011 - Clausura
2011-03-13,Morelia,1560.13,2010/2011 - Clausura
2011-03-13,Pumas,1653.68,2010/2011 - Clausura
2011-03-13,Toluca,1491.89,2010/2011 - Clausura
2011-03-13,Santos Laguna,1453.61,2010/2011 - Clausura
2011-03-14,América,1511.79,2010/2011 - Clausura
2011-03-14,Cruz Azul,1618.03,2010/2011 - Clausura
2011-03-19,Mineros,1443.84,2010/2011 - Clausura
2011-03-19,Tigres,1584.26,2010/2011 - Clausura
2011-03-19,Cruz Azul,1627.25,2010/2011 - Clausura
2011-03-19,Toluca,1482.67,2010/2011 - Clausura
2011-03-19,Monterrey,1575.34,2010/2011 - Clausura
2011-03-19,América,1499.05,2010/2011 - Clausura
2011-03-20,Chivas,1528.68,2010/2011 - Clausura
2011-03-20,Querétaro,1422.38,2010/2011 - Clausura
2011-03-20,Santos Laguna,1432.47,2010/2011 - Clausura
2011-03-20,Morelia,1581.27,2010/2011 - Clausura
2011-03-20,San Luis,1516.75,2010/2011 - Clausura
2011-03-20,Atlas,1450.36,2010/2011 - Clausura
2011-03-20,Atlante,1503.22,2010/2011 - Clausura
2011-03-20,Chiapas,1407.5,2010/2011 - Clausura
2011-03-20,Pumas,1641.9,2010/2011 - Clausura
2011-03-20,Pachuca,1438.04,2010/2011 - Clausura
2011-03-20,Puebla,1443.21,2010/2011 - Clausura
2011-03-20,Necaxa,1421.8,2010/2011 - Clausura
2011-04-02,Necaxa,1400.68,2010/2011 - Clausura
2011-04-02,Chivas,1549.8,2010/2011 - Clausura
2011-04-02,Chiapas,1441.43,2010/2011 - Clausura
2011-04-02,Pumas,1607.97,2010/2011 - Clausura
2011-04-02,Querétaro,1443.58,2010/2011 - Clausura
2011-04-02,San Luis,1495.55,2010/2011 - Clausura
2011-04-03,Santos Laguna,1466.77,2010/2011 - Clausura
2011-04-03,Cruz Azul,1592.95,2010/2011 - Clausura
2011-04-03,Tigres,1597.19,2010/2011 - Clausura
2011-04-03,Atlante,1490.29,2010/2011 - Clausura
2011-04-03,Atlas,1445.6,2010/2011 - Clausura
2011-04-03,Mineros,1448.6,2010/2011 - Clausura
2011-04-03,Morelia,1541.5,2010/2011 - Clausura
2011-04-03,Pachuca,1477.81,2010/2011 - Clausura
2011-04-03,Toluca,1482.33,2010/2011 - Clausura
2011-04-03,Monterrey,1575.68,2010/2011 - Clausura
2011-04-03,América,1511.53,2010/2011 - Clausura
2011-04-03,Puebla,1430.73,2010/2011 - Clausura
2011-04-09,Mineros,1443.91,2010/2011 - Clausura
2011-04-09,Querétaro,1448.27,2010/2011 - Clausura
2011-04-09,Cruz Azul,1562.57,2010/2011 - Clausura
2011-04-09,Morelia,1571.88,2010/2011 - Clausura
2011-04-10,San Luis,1487.41,2010/2011 - Clausura
2011-04-10,Necaxa,1408.82,2010/2011 - Clausura
2011-04-10,Monterrey,1567.07,2010/2011 - Clausura
2011-04-10,Santos Laguna,1475.38,2010/2011 - Clausura
2011-04-10,Pachuca,1494.78,2010/2011 - Clausura
2011-04-10,Chiapas,1424.46,2010/2011 - Clausura
2011-04-10,Atlante,1505.31,2010/2011 - Clausura
2011-04-10,Atlas,1430.58,2010/2011 - Clausura
2011-04-10,Pumas,1625.11,2010/2011 - Clausura
2011-04-10,Tigres,1580.05,2010/2011 - Clausura
2011-04-10,Puebla,1428.52,2010/2011 - Clausura
2011-04-10,Toluca,1484.54,2010/2011 - Clausura
2011-04-10,Chivas,1566.64,2010/2011 - Clausura
2011-04-10,América,1494.69,2010/2011 - Clausura
2011-04-13,Morelia,1580.24,2010/2011 - Clausura
2011-04-13,Chiapas,1416.1,2010/2011 - Clausura
2011-04-14,Necaxa,1405.87,2010/2011 - Clausura
2011-04-14,Mineros,1446.86,2010/2011 - Clausura
2011-04-14,Toluca,1461.89,2010/2011 - Clausura
2011-04-14,Chivas,1589.29,2010/2011 - Clausura
2011-04-14,Santos Laguna,1492.73,2010/2011 - Clausura
2011-04-14,Puebla,1411.17,2010/2011 - Clausura
2011-04-14,Querétaro,1417.85,2010/2011 - Clausura
2011-04-14,Atlante,1535.73,2010/2011 - Clausura
2011-04-14,Cruz Azul,1582.4,2010/2011 - Clausura
2011-04-14,Monterrey,1547.24,2010/2011 - Clausura
2011-04-14,Atlas,1434.83,2010/2011 - Clausura
2011-04-14,Pumas,1620.86,2010/2011 - Clausura
2011-04-14,Tigres,1592.75,2010/2011 - Clausura
2011-04-14,Pachuca,1482.08,2010/2011 - Clausura
2011-04-16,Chiapas,1399.23,2010/2011 - Clausura
2011-04-16,Tigres,1609.62,2010/2011 - Clausura
2011-04-17,Atlante,1526.46,2010/2011 - Clausura
2011-04-17,Necaxa,1415.14,2010/2011 - Clausura
2011-04-17,Chivas,1556.71,2010/2011 - Clausura
2011-04-17,Santos Laguna,1525.31,2010/2011 - Clausura
2011-04-17,Monterrey,1544.19,2010/2011 - Clausura
2011-04-17,Morelia,1583.29,2010/2011 - Clausura
2011-04-17,Pachuca,1451.91,2010/2011 - Clausura
2011-04-17,Atlas,1465.0,2010/2011 - Clausura
2011-04-17,Puebla,1440.97,2010/2011 - Clausura
2011-04-17,Cruz Azul,1552.6,2010/2011 - Clausura
2011-04-17,San Luis,1458.4,2010/2011 - Clausura
2011-04-17,Toluca,1490.9,2010/2011 - Clausura
2011-04-17,Pumas,1628.92,2010/2011 - Clausura
2011-04-17,Querétaro,1409.79,2010/2011 - Clausura
2011-04-17,Mineros,1418.38,2010/2011 - Clausura
2011-04-17,América,1523.17,2010/2011 - Clausura
2011-04-23,Necaxa,1400.41,2010/2011 - Clausura
2011-04-23,Pumas,1643.65,2010/2011 - Clausura
2011-04-23,Cruz Azul,1548.29,2010/2011 - Clausura
2011-04-23,Chivas,1561.02,2010/2011 - Clausura
2011-04-23,Querétaro,1407.15,2010/2011 - Clausura
2011-04-23,Pachuca,1454.55,2010/2011 - Clausura
2011-04-24,Monterrey,1535.77,2010/2011 - Clausura
2011-04-24,Puebla,1449.39,2010/2011 - Clausura
2011-04-24,Santos Laguna,1489.45,2010/2011 - Clausura
2011-04-24,San Luis,1494.26,2010/2011 - Clausura
2011-04-24,Atlas,1478.78,2010/2011 - Clausura
2011-04-24,Chiapas,1385.45,2010/2011 - Clausura
2011-04-24,Morelia,1550.54,2010/2011 - Clausura
2011-04-24,Tigres,1642.37,2010/2011 - Clausura
2011-04-24,Toluca,1483.55,2010/2011 - Clausura
2011-04-24,Mineros,1425.73,2010/2011 - Clausura
2011-04-24,América,1518.83,2010/2011 - Clausura
2011-04-24,Atlante,1530.8,2010/2011 - Clausura
2011-04-30,Mineros,1398.36,2010/2011 - Clausura
2011-04-30,Santos Laguna,1516.82,2010/2011 - Clausura
2011-04-30,Chiapas,1406.54,2010/2011 - Clausura
2011-04-30,Querétaro,1386.06,2010/2011 - Clausura
2011-05-01,Chivas,1532.03,2010/2011 - Clausura
2011-05-01,Monterrey,1564.76,2010/2011 - Clausura
2011-05-01,Pachuca,1447.88,2010/2011 - Clausura
2011-05-01,Necaxa,1407.08,2010/2011 - Clausura
2011-05-01,Tigres,1652.11,2010/2011 - Clausura
2011-05-01,Atlas,1469.04,2010/2011 - Clausura
2011-05-01,San Luis,1492.16,2010/2011 - Clausura
2011-05-01,Cruz Azul,1550.39,2010/2011 - Clausura
2011-05-01,Atlante,1543.72,2010/2011 - Clausura
2011-05-01,Toluca,1470.63,2010/2011 - Clausura
2011-05-01,Pumas,1604.74,2010/2011 - Clausura
2011-05-01,América,1557.74,2010/2011 - Clausura
2011-05-01,Puebla,1424.68,2010/2011 - Clausura
2011-05-01,Morelia,1575.25,2010/2011 - Clausura
2011-05-05,Chivas,1558.25,2010/2011 - Clausura
2011-05-05,Tigres,1625.89,2010/2011 - Clausura
2011-05-05,Cruz Azul,1565.52,2010/2011 - Clausura
2011-05-05,Atlante,1528.59,2010/2011 - Clausura
2011-05-06,Monterrey,1585.31,2010/2011 - Clausura
2011-05-06,Pumas,1584.19,2010/2011 - Clausura
2011-05-06,América,1531.17,2010/2011 - Clausura
2011-05-06,Morelia,1601.82,2010/2011 - Clausura
2011-05-08,Tigres,1618.72,2010/2011 - Clausura
2011-05-08,Chivas,1565.42,2010/2011 - Clausura
2011-05-08,Atlante,1525.72,2010/2011 - Clausura
2011-05-08,Cruz Azul,1568.39,2010/2011 - Clausura
2011-05-08,Pumas,1602.11,2010/2011 - Clausura
2011-05-08,Monterrey,1567.39,2010/2011 - Clausura
2011-05-09,Morelia,1613.56,2010/2011 - Clausura
2011-05-09,América,1519.43,2010/2011 - Clausura
2011-05-13,Chivas,1562.54,2010/2011 - Clausura
2011-05-13,Pumas,1604.99,2010/2011 - Clausura
2011-05-13,Cruz Azul,1589.3,2010/2011 - Clausura
2011-05-13,Morelia,1592.65,2010/2011 - Clausura
2011-05-15,Pumas,1620.15,2010/2011 - Clausura
2011-05-15,Chivas,1547.38,2010/2011 - Clausura
2011-05-16,Morelia,1611.91,2010/2011 - Clausura
2011-05-16,Cruz Azul,1570.04,2010/2011 - Clausura
2011-05-20,Morelia,1607.78,2010/2011 - Clausura
2011-05-20,Pumas,1624.28,2010/2011 - Clausura
2011-05-22,Pumas,1638.86,2010/2011 - Clausura
2011-05-22,Morelia,1593.2,2010/2011 - Clausura
2011-07-23,Mineros,1404.26,2011/2012 - Apertura
2011-07-23,Toluca,1504.03,2011/2012 - Apertura
2011-07-23,Pachuca,1432.42,2011/2012 - Apertura
2011-07-23,Santos Laguna,1542.87,2011/2012 - Apertura
2011-07-24,Tigres,1577.22,2011/2012 - Apertura
2011-07-24,Cruz Azul,1554.91,2011/2012 - Apertura
2011-07-24,Tijuana,1476.31,2011/2012 - Apertura
2011-07-24,Morelia,1588.93,2011/2012 - Apertura
2011-07-24,Atlas,1449.02,2011/2012 - Apertura
2011-07-24,Puebla,1476.58,2011/2012 - Apertura
2011-07-24,Atlante,1487.28,2011/2012 - Apertura
2011-07-24,Chivas,1563.89,2011/2012 - Apertura
2011-07-24,Pumas,1608.97,2011/2012 - Apertura
2011-07-24,San Luis,1482.74,2011/2012 - Apertura
2011-07-24,América,1524.26,2011/2012 - Apertura
2011-07-24,Querétaro,1409.59,2011/2012 - Apertura
2011-07-24,Chiapas,1408.47,2011/2012 - Apertura
2011-07-24,Monterrey,1573.28,2011/2012 - Apertura
2011-07-30,Cruz Azul,1565.0,2011/2012 - Apertura
2011-07-30,Atlas,1438.93,2011/2012 - Apertura
2011-07-30,Querétaro,1412.67,2011/2012 - Apertura
2011-07-30,Tigres,1574.14,2011/2012 - Apertura
2011-07-31,Monterrey,1585.35,2011/2012 - Apertura
2011-07-31,Tijuana,1464.24,2011/2012 - Apertura
2011-07-31,Santos Laguna,1558.58,2011/2012 - Apertura
2011-07-31,Atlante,1471.57,2011/2012 - Apertura
2011-07-31,San Luis,1494.1,2011/2012 - Apertura
2011-07-31,Mineros,1392.9,2011/2012 - Apertura
2011-07-31,Morelia,1562.51,2011/2012 - Apertura
2011-07-31,Pumas,1635.39,2011/2012 - Apertura
2011-07-31,Puebla,1470.3,2011/2012 - Apertura
2011-07-31,Pachuca,1438.7,2011/2012 - Apertura
2011-07-31,Toluca,1500.42,2011/2012 - Apertura
2011-07-31,América,1527.87,2011/2012 - Apertura
2011-07-31,Chivas,1571.94,2011/2012 - Apertura
2011-07-31,Chiapas,1400.42,2011/2012 - Apertura
2011-08-04,América,1493.63,2011/2012 - Apertura
2011-08-04,Mineros,1427.14,2011/2012 - Apertura
2011-08-04,Pachuca,1461.87,2011/2012 - Apertura
2011-08-04,Cruz Azul,1541.83,2011/2012 - Apertura
2011-08-04,Atlas,1456.59,2011/2012 - Apertura
2011-08-04,Querétaro,1395.01,2011/2012 - Apertura
2011-08-04,Tigres,1566.75,2011/2012 - Apertura
2011-08-04,Toluca,1507.81,2011/2012 - Apertura
2011-08-04,Atlante,1492.26,2011/2012 - Apertura
2011-08-04,Puebla,1449.61,2011/2012 - Apertura
2011-08-04,Pumas,1648.17,2011/2012 - Apertura
2011-08-04,Monterrey,1572.57,2011/2012 - Apertura
2011-08-06,Cruz Azul,1554.63,2011/2012 - Apertura
2011-08-06,Atlante,1479.46,2011/2012 - Apertura
2011-08-06,Querétaro,1414.51,2011/2012 - Apertura
2011-08-06,Pachuca,1442.37,2011/2012 - Apertura
2011-08-07,Chivas,1570.85,2011/2012 - Apertura
2011-08-07,Pumas,1649.26,2011/2012 - Apertura
2011-08-07,Santos Laguna,1521.21,2011/2012 - Apertura
2011-08-07,Tijuana,1501.61,2011/2012 - Apertura
2011-08-07,Monterrey,1589.76,2011/2012 - Apertura
2011-08-07,Morelia,1545.32,2011/2012 - Apertura
2011-08-07,Puebla,1419.34,2011/2012 - Apertura
2011-08-07,Chiapas,1430.69,2011/2012 - Apertura
2011-08-07,Toluca,1501.25,2011/2012 - Apertura
2011-08-07,Atlas,1463.15,2011/2012 - Apertura
2011-08-07,Mineros,1408.04,2011/2012 - Apertura
2011-08-07,Tigres,1585.85,2011/2012 - Apertura
2011-08-13,Morelia,1519.23,2011/2012 - Apertura
2011-08-13,Chivas,1596.94,2011/2012 - Apertura
2011-08-13,San Luis,1515.38,2011/2012 - Apertura
2011-08-13,Monterrey,1568.48,2011/2012 - Apertura
2011-08-13,Chiapas,1431.79,2011/2012 - Apertura
2011-08-13,Cruz Azul,1553.53,2011/2012 - Apertura
2011-08-13,Tigres,1577.8,2011/2012 - Apertura
2011-08-13,América,1501.68,2011/2012 - Apertura
2011-08-14,Pachuca,1466.27,2011/2012 - Apertura
2011-08-14,Toluca,1477.35,2011/2012 - Apertura
2011-08-14,Atlas,1427.98,2011/2012 - Apertura
2011-08-14,Mineros,1443.21,2011/2012 - Apertura
2011-08-14,Atlante,1443.71,2011/2012 - Apertura
2011-08-14,Querétaro,1450.26,2011/2012 - Apertura
2011-08-14,Pumas,1640.04,2011/2012 - Apertura
2011-08-14,Santos Laguna,1530.43,2011/2012 - Apertura
2011-08-14,Tijuana,1493.91,2011/2012 - Apertura
2011-08-14,Puebla,1427.04,2011/2012 - Apertura
2011-08-20,Mineros,1460.06,2011/2012 - Apertura
2011-08-20,Pachuca,1449.42,2011/2012 - Apertura
2011-08-20,Cruz Azul,1565.82,2011/2012 - Apertura
2011-08-20,Tijuana,1481.62,2011/2012 - Apertura
2011-08-20,Querétaro,1421.64,2011/2012 - Apertura
2011-08-20,Chiapas,1460.41,2011/2012 - Apertura
2011-08-21,Chivas,1610.86,2011/2012 - Apertura
2011-08-21,Monterrey,1554.56,2011/2012 - Apertura
2011-08-21,Tigres,1589.95,2011/2012 - Apertura
2011-08-21,San Luis,1503.23,2011/2012 - Apertura
2011-08-21,Puebla,1455.36,2011/2012 - Apertura
2011-08-21,Pumas,1611.72,2011/2012 - Apertura
2011-08-21,Toluca,1490.99,2011/2012 - Apertura
2011-08-21,Atlante,1430.07,2011/2012 - Apertura
2011-08-21,América,1516.25,2011/2012 - Apertura
2011-08-21,Atlas,1413.41,2011/2012 - Apertura
2011-08-27,Chiapas,1457.25,2011/2012 - Apertura
2011-08-27,Toluca,1494.15,2011/2012 - Apertura
2011-08-28,Monterrey,1570.85,2011/2012 - Apertura
2011-08-28,Santos Laguna,1514.14,2011/2012 - Apertura
2011-08-28,Pachuca,1471.85,2011/2012 - Apertura
2011-08-28,América,1493.82,2011/2012 - Apertura
2011-08-28,Atlas,1396.54,2011/2012 - Apertura
2011-08-28,Tigres,1606.82,2011/2012 - Apertura
2011-08-28,San Luis,1528.56,2011/2012 - Apertura
2011-08-28,Chivas,1585.53,2011/2012 - Apertura
2011-08-28,Atlante,1447.33,2011/2012 - Apertura
2011-08-28,Mineros,1442.8,2011/2012 - Apertura
2011-08-28,Pumas,1581.62,2011/2012 - Apertura
2011-08-28,Cruz Azul,1595.92,2011/2012 - Apertura
2011-08-28,Tijuana,1474.73,2011/2012 - Apertura
2011-08-28,Querétaro,1428.53,2011/2012 - Apertura
2011-08-28,Morelia,1512.2,2011/2012 - Apertura
2011-08-28,Puebla,1462.39,2011/2012 - Apertura
2011-09-02,Tijuana,1453.85,2011/2012 - Apertura
2011-09-02,Chivas,1606.41,2011/2012 - Apertura
2011-09-03,Chiapas,1476.14,2011/2012 - Apertura
2011-09-03,Santos Laguna,1495.25,2011/2012 - Apertura
2011-09-04,San Luis,1500.06,2011/2012 - Apertura
2011-09-04,Morelia,1540.7,2011/2012 - Apertura
2011-09-10,Mineros,1413.31,2011/2012 - Apertura
2011-09-10,Chiapas,1505.63,2011/2012 - Apertura
2011-09-10,Cruz Azul,1565.34,2011/2012 - Apertura
2011-09-10,Morelia,1571.28,2011/2012 - Apertura
2011-09-10,Querétaro,1461.78,2011/2012 - Apertura
2011-09-10,Pumas,1548.37,2011/2012 - Apertura
2011-09-11,Santos Laguna,1495.76,2011/2012 - Apertura
2011-09-11,Chivas,1605.9,2011/2012 - Apertura
2011-09-11,Tigres,1619.28,2011/2012 - Apertura
2011-09-11,Pachuca,1459.39,2011/2012 - Apertura
2011-09-11,Atlas,1396.7,2011/2012 - Apertura
2011-09-11,San Luis,1499.9,2011/2012 - Apertura
2011-09-11,Puebla,1462.78,2011/2012 - Apertura
2011-09-11,Monterrey,1570.46,2011/2012 - Apertura
2011-09-11,Toluca,1488.02,2011/2012 - Apertura
2011-09-11,Tijuana,1459.98,2011/2012 - Apertura
2011-09-11,América,1463.69,2011/2012 - Apertura
2011-09-11,Atlante,1477.46,2011/2012 - Apertura
2011-09-15,América,1460.78,2011/2012 - Apertura
2011-09-15,San Luis,1502.81,2011/2012 - Apertura
2011-09-17,Chiapas,1520.64,2011/2012 - Apertura
2011-09-17,América,1445.77,2011/2012 - Apertura
2011-09-17,Monterrey,1542.59,2011/2012 - Apertura
2011-09-17,Cruz Azul,1593.21,2011/2012 - Apertura
2011-09-18,Chivas,1562.44,2011/2012 - Apertura
2011-09-18,Puebla,1506.24,2011/2012 - Apertura
2011-09-18,Pachuca,1473.35,2011/2012 - Apertura
2011-09-18,Atlas,1382.74,2011/2012 - Apertura
2011-09-18,San Luis,1474.83,2011/2012 - Apertura
2011-09-18,Santos Laguna,1523.74,2011/2012 - Apertura
2011-09-18,Atlante,1501.59,2011/2012 - Apertura
2011-09-18,Tigres,1595.15,2011/2012 - Apertura
2011-09-18,Pumas,1563.78,2011/2012 - Apertura
2011-09-18,Toluca,1472.61,2011/2012 - Apertura
2011-09-18,Tijuana,1425.31,2011/2012 - Apertura
2011-09-18,Mineros,1447.98,2011/2012 - Apertura
2011-09-18,Morelia,1582.7,2011/2012 - Apertura
2011-09-18,Querétaro,1450.36,2011/2012 - Apertura
2011-09-24,Cruz Azul,1587.46,2011/2012 - Apertura
2011-09-24,Chivas,1568.19,2011/2012 - Apertura
2011-09-24,Querétaro,1471.42,2011/2012 - Apertura
2011-09-24,Monterrey,1521.53,2011/2012 - Apertura
2011-09-25,Mineros,1427.41,2011/2012 - Apertura
2011-09-25,Pumas,1584.35,2011/2012 - Apertura
2011-09-25,Pachuca,1468.93,2011/2012 - Apertura
2011-09-25,San Luis,1479.25,2011/2012 - Apertura
2011-09-25,Tigres,1587.73,2011/2012 - Apertura
2011-09-25,Chiapas,1528.06,2011/2012 - Apertura
2011-09-25,Atlas,1362.36,2011/2012 - Apertura
2011-09-25,Atlante,1521.97,2011/2012 - Apertura
2011-09-25,Puebla,1479.67,2011/2012 - Apertura
2011-09-25,Santos Laguna,1550.31,2011/2012 - Apertura
2011-09-25,Toluca,1494.78,2011/2012 - Apertura
2011-09-25,Morelia,1560.53,2011/2012 - Apertura
2011-09-25,América,1440.43,2011/2012 - Apertura
2011-09-25,Tijuana,1430.65,2011/2012 - Apertura
2011-10-01,Chiapas,1517.76,2011/2012 - Apertura
2011-10-01,Atlas,1372.66,2011/2012 - Apertura
2011-10-01,Pumas,1592.85,2011/2012 - Apertura
2011-10-01,América,1431.93,2011/2012 - Apertura
2011-10-01,Morelia,1521.22,2011/2012 - Apertura
2011-10-01,Mineros,1466.72,2011/2012 - Apertura
2011-10-02,Chivas,1535.6,2011/2012 - Apertura
2011-10-02,Querétaro,1504.01,2011/2012 - Apertura
2011-10-02,Monterrey,1515.94,2011/2012 - Apertura
2011-10-02,Toluca,1500.37,2011/2012 - Apertura
2011-10-02,Santos Laguna,1568.0,2011/2012 - Apertura
2011-10-02,Cruz Azul,1569.77,2011/2012 - Apertura
2011-10-02,San Luis,1494.78,2011/2012 - Apertura
2011-10-02,Puebla,1464.14,2011/2012 - Apertura
2011-10-02,Atlante,1491.5,2011/2012 - Apertura
2011-10-02,Pachuca,1499.4,2011/2012 - Apertura
2011-10-02,Tijuana,1433.26,2011/2012 - Apertura
2011-10-02,Tigres,1585.12,2011/2012 - Apertura
2011-10-08,Mineros,1442.05,2011/2012 - Apertura
2011-10-08,Monterrey,1540.61,2011/2012 - Apertura
2011-10-08,Cruz Azul,1581.39,2011/2012 - Apertura
2011-10-08,Puebla,1452.52,2011/2012 - Apertura
2011-10-08,Querétaro,1476.66,2011/2012 - Apertura
2011-10-08,Santos Laguna,1595.35,2011/2012 - Apertura
2011-10-09,Pachuca,1515.97,2011/2012 - Apertura
2011-10-09,Chiapas,1501.19,2011/2012 - Apertura
2011-10-09,Tigres,1605.18,2011/2012 - Apertura
2011-10-09,Pumas,1572.79,2011/2012 - Apertura
2011-10-09,Atlas,1370.85,2011/2012 - Apertura
2011-10-09,Tijuana,1435.07,2011/2012 - Apertura
2011-10-09,Atlante,1487.16,2011/2012 - Apertura
2011-10-09,San Luis,1499.12,2011/2012 - Apertura
2011-10-09,Toluca,1497.42,2011/2012 - Apertura
2011-10-09,Chivas,1538.55,2011/2012 - Apertura
2011-10-09,América,1431.44,2011/2012 - Apertura
2011-10-09,Morelia,1521.71,2011/2012 - Apertura
2011-10-14,Morelia,1545.32,2011/2012 - Apertura
2011-10-14,Tigres,1581.57,2011/2012 - Apertura
2011-10-15,Chiapas,1496.12,2011/2012 - Apertura
2011-10-15,Atlante,1492.23,2011/2012 - Apertura
2011-10-15,Monterrey,1498.93,2011/2012 - Apertura
2011-10-15,América,1473.12,2011/2012 - Apertura
2011-10-16,Chivas,1551.77,2011/2012 - Apertura
2011-10-16,Mineros,1428.83,2011/2012 - Apertura
2011-10-16,Santos Laguna,1605.8,2011/2012 - Apertura
2011-10-16,Toluca,1486.97,2011/2012 - Apertura
2011-10-16,Tijuana,1455.43,2011/2012 - Apertura
2011-10-16,Pachuca,1495.61,2011/2012 - Apertura
2011-10-16,San Luis,1498.3,2011/2012 - Apertura
2011-10-16,Cruz Azul,1582.21,2011/2012 - Apertura
2011-10-16,Pumas,1526.71,2011/2012 - Apertura
2011-10-16,Atlas,1416.93,2011/2012 - Apertura
2011-10-16,Puebla,1469.43,2011/2012 - Apertura
2011-10-16,Querétaro,1459.75,2011/2012 - Apertura
2011-10-22,Chiapas,1514.11,2011/2012 - Apertura
2011-10-22,San Luis,1480.31,2011/2012 - Apertura
2011-10-22,Mineros,1461.83,2011/2012 - Apertura
2011-10-22,Santos Laguna,1572.8,2011/2012 - Apertura
2011-10-22,Querétaro,1482.69,2011/2012 - Apertura
2011-10-22,Cruz Azul,1559.27,2011/2012 - Apertura
2011-10-23,Tigres,1573.86,2011/2012 - Apertura
2011-10-23,Monterrey,1506.64,2011/2012 - Apertura
2011-10-23,Pachuca,1492.48,2011/2012 - Apertura
2011-10-23,Pumas,1529.84,2011/2012 - Apertura
2011-10-23,Atlas,1418.23,2011/2012 - Apertura
2011-10-23,Morelia,1544.02,2011/2012 - Apertura
2011-10-23,Atlante,1486.24,2011/2012 - Apertura
2011-10-23,Tijuana,1461.42,2011/2012 - Apertura
2011-10-23,Toluca,1501.49,2011/2012 - Apertura
2011-10-23,Puebla,1454.91,2011/2012 - Apertura
2011-10-23,América,1446.81,2011/2012 - Apertura
2011-10-23,Chivas,1578.08,2011/2012 - Apertura
2011-10-26,Morelia,1537.45,2011/2012 - Apertura
2011-10-26,Pachuca,1499.05,2011/2012 - Apertura
2011-10-27,Cruz Azul,1552.47,2011/2012 - Apertura
2011-10-27,Toluca,1508.29,2011/2012 - Apertura
2011-10-27,Chivas,1593.35,2011/2012 - Apertura
2011-10-27,Tigres,1558.59,2011/2012 - Apertura
2011-10-27,Monterrey,1519.17,2011/2012 - Apertura
2011-10-27,Atlas,1405.7,2011/2012 - Apertura
2011-10-27,Puebla,1470.82,2011/2012 - Apertura
2011-10-27,Mineros,1445.92,2011/2012 - Apertura
2011-10-27,San Luis,1495.96,2011/2012 - Apertura
2011-10-27,Querétaro,1467.04,2011/2012 - Apertura
2011-10-27,Pumas,1542.95,2011/2012 - Apertura
2011-10-27,Atlante,1473.13,2011/2012 - Apertura
