fecha,liga,nombre_liga,pais,temporada,local,visitante,goles_local,goles_visita,odd_1,odd_X,odd_2,odd_over25,odd_under25
2025-10-17,ligue1,Ligue 1,France,2025/2026,Paris SG,Strasbourg,3,3,1.31,5.83,9.84,1.44,2.75
2025-10-18,ligue1,Ligue 1,France,2025/2026,Nice,Lyon,3,2,2.54,3.54,2.81,1.8,2.0
2025-10-18,ligue1,Ligue 1,France,2025/2026,Angers,Monaco,1,1,5.31,4.23,1.63,1.67,2.2
2025-10-18,ligue1,Ligue 1,France,2025/2026,Marseille,Le Havre,6,2,1.33,5.87,8.66,1.62,2.3
2025-10-19,ligue1,Ligue 1,France,2025/2026,Lens,Paris FC,2,1,1.89,3.9,4.0,1.67,2.2
2025-10-19,ligue1,Ligue 1,France,2025/2026,Lorient,Brest,3,3,2.55,3.55,2.79,1.98,1.88
2025-10-19,ligue1,Ligue 1,France,2025/2026,Rennes,Auxerre,2,2,1.8,3.84,4.53,1.83,2.03
2025-10-19,ligue1,Ligue 1,France,2025/2026,Toulouse,Metz,4,0,1.61,4.12,5.71,1.88,1.98
2025-10-19,ligue1,Ligue 1,France,2025/2026,Nantes,Lille,0,2,4.54,3.86,1.79,1.9,1.95
2025-10-24,ligue1,Ligue 1,France,2025/2026,Paris FC,Nantes,1,2,1.67,4.1,5.31,1.73,2.1
2025-10-25,ligue1,Ligue 1,France,2025/2026,Brest,Paris SG,0,3,8.88,5.61,1.34,1.44,2.75
2025-10-25,ligue1,Ligue 1,France,2025/2026,Monaco,Toulouse,1,0,1.87,4.03,3.96,1.62,2.3
2025-10-25,ligue1,Ligue 1,France,2025/2026,Lens,Marseille,2,1,2.82,3.61,2.49,1.73,2.1
2025-10-26,ligue1,Ligue 1,France,2025/2026,Lille,Metz,6,1,1.33,5.55,9.34,1.57,2.38
2025-10-26,ligue1,Ligue 1,France,2025/2026,Angers,Lorient,2,0,2.63,3.19,2.94,2.3,1.62
2025-10-26,ligue1,Ligue 1,France,2025/2026,Auxerre,Le Havre,0,1,2.16,3.45,3.56,2.0,1.8
2025-10-26,ligue1,Ligue 1,France,2025/2026,Rennes,Nice,1,2,2.2,3.64,3.28,1.73,2.1
2025-10-26,ligue1,Ligue 1,France,2025/2026,Lyon,Strasbourg,2,1,2.11,3.75,3.41,1.67,2.2
2025-10-29,ligue1,Ligue 1,France,2025/2026,Le Havre,Brest,1,0,2.56,3.38,2.89,1.98,1.88
2025-10-29,ligue1,Ligue 1,France,2025/2026,Lorient,Paris SG,1,1,10.79,6.39,1.26,1.44,2.75
2025-10-29,ligue1,Ligue 1,France,2025/2026,Metz,Lens,2,0,6.36,4.56,1.51,1.67,2.2
2025-10-29,ligue1,Ligue 1,France,2025/2026,Nice,Lille,2,0,3.07,3.52,2.36,1.73,2.1
2025-10-29,ligue1,Ligue 1,France,2025/2026,Marseille,Angers,2,2,1.22,6.86,12.64,1.57,2.38
2025-10-29,ligue1,Ligue 1,France,2025/2026,Nantes,Monaco,3,5,4.97,4.0,1.71,1.67,2.2
2025-10-29,ligue1,Ligue 1,France,2025/2026,Paris FC,Lyon,3,3,2.7,3.61,2.59,1.67,2.2
2025-10-29,ligue1,Ligue 1,France,2025/2026,Strasbourg,Auxerre,3,0,1.76,4.03,4.56,1.8,2.0
2025-10-29,ligue1,Ligue 1,France,2025/2026,Toulouse,Rennes,2,2,2.21,3.53,3.36,1.93,1.93
2025-11-01,ligue1,Ligue 1,France,2025/2026,Paris SG,Nice,1,0,1.26,6.72,10.13,1.36,3.2
2025-11-01,ligue1,Ligue 1,France,2025/2026,Monaco,Paris FC,0,1,1.68,4.49,4.56,1.44,2.75
2025-11-01,ligue1,Ligue 1,France,2025/2026,Auxerre,Marseille,0,1,4.95,4.15,1.68,1.67,2.2
2025-11-02,ligue1,Ligue 1,France,2025/2026,Rennes,Strasbourg,4,1,2.35,3.68,2.98,1.67,2.2
2025-11-02,ligue1,Ligue 1,France,2025/2026,Lens,Lorient,3,0,1.48,4.55,7.01,1.67,2.2
2025-11-02,ligue1,Ligue 1,France,2025/2026,Lille,Angers,1,0,1.28,5.98,11.29,1.67,2.2
2025-11-02,ligue1,Ligue 1,France,2025/2026,Nantes,Metz,0,2,1.92,3.73,4.07,1.95,1.9
2025-11-02,ligue1,Ligue 1,France,2025/2026,Toulouse,Le Havre,0,0,1.78,3.74,4.82,2.0,1.85
2025-11-02,ligue1,Ligue 1,France,2025/2026,Brest,Lyon,0,0,3.16,3.54,2.3,1.8,2.0
2025-11-07,ligue1,Ligue 1,France,2025/2026,Paris FC,Rennes,0,1,2.27,3.61,3.22,1.8,2.0
2025-11-08,ligue1,Ligue 1,France,2025/2026,Marseille,Brest,3,0,1.47,4.67,6.94,1.67,2.2
2025-11-08,ligue1,Ligue 1,France,2025/2026,Le Havre,Nantes,1,1,1.91,3.43,4.56,2.2,1.67
2025-11-08,ligue1,Ligue 1,France,2025/2026,Monaco,Lens,1,4,2.1,3.85,3.35,1.53,2.5
2025-11-09,ligue1,Ligue 1,France,2025/2026,Lorient,Toulouse,1,1,2.99,3.32,2.51,2.1,1.73
2025-11-09,ligue1,Ligue 1,France,2025/2026,Angers,Auxerre,2,0,2.62,3.18,2.97,2.3,1.62
2025-11-09,ligue1,Ligue 1,France,2025/2026,Metz,Nice,2,1,3.35,3.73,2.14,1.73,2.1
2025-11-09,ligue1,Ligue 1,France,2025/2026,Strasbourg,Lille,2,0,2.68,3.71,2.56,1.73,2.1
2025-11-09,ligue1,Ligue 1,France,2025/2026,Lyon,Paris SG,2,3,4.22,4.0,1.82,1.62,2.3
2025-11-21,ligue1,Ligue 1,France,2025/2026,Nice,Marseille,1,5,3.92,3.7,1.96,1.73,2.1
2025-11-22,ligue1,Ligue 1,France,2025/2026,Lens,Strasbourg,1,0,2.1,3.71,3.48,1.67,2.2
2025-11-22,ligue1,Ligue 1,France,2025/2026,Rennes,Monaco,4,1,2.71,3.8,2.49,1.57,2.38
2025-11-22,ligue1,Ligue 1,France,2025/2026,Paris SG,Le Havre,3,0,1.16,9.07,14.62,1.5,2.63
2025-11-23,ligue1,Ligue 1,France,2025/2026,Auxerre,Lyon,0,0,3.86,3.53,2.03,1.98,1.88
2025-11-23,ligue1,Ligue 1,France,2025/2026,Brest,Metz,3,2,1.85,3.81,4.3,1.83,2.03
2025-11-23,ligue1,Ligue 1,France,2025/2026,Nantes,Lorient,1,1,2.65,3.49,2.71,2.03,1.83
2025-11-23,ligue1,Ligue 1,France,2025/2026,Toulouse,Angers,0,1,1.62,3.97,5.96,2.05,1.8
2025-11-23,ligue1,Ligue 1,France,2025/2026,Lille,Paris FC,4,2,1.62,4.34,5.28,1.67,2.2
2025-11-28,ligue1,Ligue 1,France,2025/2026,Metz,Rennes,0,1,4.0,3.97,1.89,1.67,2.2
2025-11-29,ligue1,Ligue 1,France,2025/2026,Monaco,Paris SG,1,0,5.1,4.59,1.6,1.44,2.75
2025-11-29,ligue1,Ligue 1,France,2025/2026,Paris FC,Auxerre,1,1,1.82,3.81,4.49,1.88,1.98
2025-11-29,ligue1,Ligue 1,France,2025/2026,Marseille,Toulouse,2,2,1.62,4.17,5.51,1.8,2.0
2025-11-30,ligue1,Ligue 1,France,2025/2026,Strasbourg,Brest,1,2,1.83,3.83,4.4,1.73,2.1
2025-11-30,ligue1,Ligue 1,France,2025/2026,Angers,Lens,1,2,4.78,3.88,1.76,1.91,1.91
2025-11-30,ligue1,Ligue 1,France,2025/2026,Le Havre,Lille,0,1,4.31,3.7,1.88,1.91,1.91
2025-11-30,ligue1,Ligue 1,France,2025/2026,Lorient,Nice,3,1,2.45,3.38,3.03,1.8,2.0
2025-11-30,ligue1,Ligue 1,France,2025/2026,Lyon,Nantes,3,0,1.45,4.83,7.17,1.73,2.1
2025-12-05,ligue1,Ligue 1,France,2025/2026,Brest,Monaco,1,0,3.45,3.94,2.06,1.5,2.63
2025-12-05,ligue1,Ligue 1,France,2025/2026,Lille,Marseille,1,0,2.39,3.58,3.03,1.73,2.1
2025-12-06,ligue1,Ligue 1,France,2025/2026,Nantes,Lens,1,2,4.98,4.09,1.69,1.73,2.1
2025-12-06,ligue1,Ligue 1,France,2025/2026,Toulouse,Strasbourg,1,0,2.58,3.42,2.83,1.93,1.93
2025-12-06,ligue1,Ligue 1,France,2025/2026,Paris SG,Rennes,5,0,1.31,6.21,8.64,1.4,3.0
2025-12-07,ligue1,Ligue 1,France,2025/2026,Nice,Angers,0,1,2.02,3.62,3.79,1.88,1.98
2025-12-07,ligue1,Ligue 1,France,2025/2026,Auxerre,Metz,3,1,2.01,3.52,3.96,2.0,1.85
2025-12-07,ligue1,Ligue 1,France,2025/2026,Le Havre,Paris FC,0,0,2.72,3.3,2.76,2.03,1.83
2025-12-07,ligue1,Ligue 1,France,2025/2026,Lorient,Lyon,1,0,3.32,3.58,2.21,1.91,1.91
2025-12-12,ligue1,Ligue 1,France,2025/2026,Angers,Nantes,4,1,2.19,3.27,3.77,2.38,1.57
2025-12-13,ligue1,Ligue 1,France,2025/2026,Rennes,Brest,3,1,1.84,3.93,4.2,1.73,2.1
2025-12-13,ligue1,Ligue 1,France,2025/2026,Metz,Paris SG,2,3,10.74,6.84,1.24,1.36,3.2
2025-12-13,ligue1,Ligue 1,France,2025/2026,Paris FC,Toulouse,0,3,2.48,3.31,3.05,2.03,1.83
2025-12-14,ligue1,Ligue 1,France,2025/2026,Lyon,Le Havre,1,0,1.6,4.12,5.85,1.91,1.91
2025-12-14,ligue1,Ligue 1,France,2025/2026,Auxerre,Lille,3,4,4.46,3.76,1.83,1.93,1.93
2025-12-14,ligue1,Ligue 1,France,2025/2026,Lens,Nice,2,0,1.49,4.72,6.49,1.53,2.5
2025-12-14,ligue1,Ligue 1,France,2025/2026,Strasbourg,Lorient,0,0,1.75,3.96,4.72,1.8,2.0
2025-12-14,ligue1,Ligue 1,France,2025/2026,Marseille,Monaco,1,0,1.93,3.93,3.81,1.5,2.63
2026-01-02,ligue1,Ligue 1,France,2025/2026,Toulouse,Lens,0,3,2.64,3.35,2.86,2.0,1.8
2026-01-03,ligue1,Ligue 1,France,2025/2026,Monaco,Lyon,1,3,2.09,3.89,3.36,1.57,2.38
2026-01-03,ligue1,Ligue 1,France,2025/2026,Nice,Strasbourg,1,1,2.72,3.53,2.61,1.8,2.0
2026-01-03,ligue1,Ligue 1,France,2025/2026,Lille,Rennes,0,2,1.89,3.67,4.27,1.67,2.2
2026-01-04,ligue1,Ligue 1,France,2025/2026,Marseille,Nantes,0,2,1.23,6.8,11.54,1.5,2.63
2026-01-04,ligue1,Ligue 1,France,2025/2026,Brest,Auxerre,2,0,1.96,3.33,4.47,2.0,1.8
2026-01-04,ligue1,Ligue 1,France,2025/2026,Le Havre,Angers,2,1,2.08,3.38,3.87,2.2,1.67
2026-01-04,ligue1,Ligue 1,France,2025/2026,Lorient,Metz,1,1,1.81,3.83,4.51,1.91,1.91
2026-01-04,ligue1,Ligue 1,France,2025/2026,Paris SG,Paris FC,2,1,1.21,6.53,16.75,1.36,3.2
2026-01-16,ligue1,Ligue 1,France,2025/2026,Monaco,Lorient,1,3,,,,1.57,2.38
2026-01-16,ligue1,Ligue 1,France,2025/2026,Paris SG,Lille,3,0,,,,1.44,2.75
2026-01-17,ligue1,Ligue 1,France,2025/2026,Lens,Auxerre,1,0,,,,1.73,2.1
2026-01-17,ligue1,Ligue 1,France,2025/2026,Toulouse,Nice,5,1,,,,1.9,1.95
2026-01-17,ligue1,Ligue 1,France,2025/2026,Angers,Marseille,2,5,,,,1.9,1.95
2026-01-18,ligue1,Ligue 1,France,2025/2026,Strasbourg,Metz,2,1,,,,1.62,2.3
2026-01-18,ligue1,Ligue 1,France,2025/2026,Nantes,Paris FC,1,2,,,,2.03,1.83
2026-01-18,ligue1,Ligue 1,France,2025/2026,Rennes,Le Havre,1,1,,,,1.83,2.03
2026-01-18,ligue1,Ligue 1,France,2025/2026,Lyon,Brest,2,1,,,,1.73,2.1
2026-01-23,ligue1,Ligue 1,France,2025/2026,Auxerre,Paris SG,0,1,,,,1.57,2.38
2026-01-24,ligue1,Ligue 1,France,2025/2026,Rennes,Lorient,0,2,,,,1.8,2.0
2026-01-24,ligue1,Ligue 1,France,2025/2026,Le Havre,Monaco,0,0,,,,1.67,2.2
2026-01-24,ligue1,Ligue 1,France,2025/2026,Marseille,Lens,3,1,,,,1.62,2.3
2026-01-25,ligue1,Ligue 1,France,2025/2026,Nantes,Nice,1,4,,,,1.8,2.0
2026-01-25,ligue1,Ligue 1,France,2025/2026,Brest,Toulouse,0,2,,,,2.1,1.73
2026-01-25,ligue1,Ligue 1,France,2025/2026,Metz,Lyon,2,5,,,,1.73,2.1
2026-01-25,ligue1,Ligue 1,France,2025/2026,Paris FC,Angers,0,0,,,,2.0,1.8
2026-01-25,ligue1,Ligue 1,France,2025/2026,Lille,Strasbourg,1,4,,,,1.8,2.0
2026-01-30,ligue1,Ligue 1,France,2025/2026,Lens,Le Havre,1,0,,,,1.57,2.38
2026-01-31,ligue1,Ligue 1,France,2025/2026,Paris FC,Marseille,2,2,,,,1.73,2.1
2026-01-31,ligue1,Ligue 1,France,2025/2026,Lorient,Nantes,2,1,,,,2.0,1.8
2026-01-31,ligue1,Ligue 1,France,2025/2026,Monaco,Rennes,4,0,,,,1.5,2.63
2026-02-01,ligue1,Ligue 1,France,2025/2026,Lyon,Lille,1,0,,,,1.8,2.0
2026-02-01,ligue1,Ligue 1,France,2025/2026,Angers,Metz,1,0,,,,2.1,1.73
2026-02-01,ligue1,Ligue 1,France,2025/2026,Nice,Brest,2,2,,,,1.83,2.03
2026-02-01,ligue1,Ligue 1,France,2025/2026,Toulouse,Auxerre,0,0,,,,2.2,1.67
2026-02-01,ligue1,Ligue 1,France,2025/2026,Strasbourg,Paris SG,1,2,,,,1.53,2.5
2026-02-06,ligue1,Ligue 1,France,2025/2026,Metz,Lille,0,0,,,,1.73,2.1
2026-02-07,ligue1,Ligue 1,France,2025/2026,Lens,Rennes,3,1,,,,1.62,2.3
2026-02-07,ligue1,Ligue 1,France,2025/2026,Brest,Lorient,2,0,,,,2.1,1.73
2026-02-07,ligue1,Ligue 1,France,2025/2026,Nantes,Lyon,0,1,,,,1.91,1.91
2026-02-08,ligue1,Ligue 1,France,2025/2026,Nice,Monaco,0,0,,,,1.5,2.63
2026-02-08,ligue1,Ligue 1,France,2025/2026,Angers,Toulouse,1,0,,,,2.38,1.57
2026-02-08,ligue1,Ligue 1,France,2025/2026,Auxerre,Paris FC,0,0,,,,2.2,1.67
2026-02-08,ligue1,Ligue 1,France,2025/2026,Le Havre,Strasbourg,2,1,,,,2.0,1.85
2026-02-08,ligue1,Ligue 1,France,2025/2026,Paris SG,Marseille,5,0,,,,1.44,2.75
2026-02-13,ligue1,Ligue 1,France,2025/2026,Rennes,Paris SG,3,1,,,,1.4,3.0
2026-02-13,ligue1,Ligue 1,France,2025/2026,Monaco,Nantes,3,1,,,,1.53,2.5
2026-02-14,ligue1,Ligue 1,France,2025/2026,Marseille,Strasbourg,2,2,,,,1.62,2.3
2026-02-14,ligue1,Ligue 1,France,2025/2026,Lille,Brest,1,1,,,,1.91,1.91
2026-02-14,ligue1,Ligue 1,France,2025/2026,Paris FC,Lens,0,5,,,,1.85,2.0
2026-02-15,ligue1,Ligue 1,France,2025/2026,Le Havre,Toulouse,2,1,,,,2.2,1.67
2026-02-15,ligue1,Ligue 1,France,2025/2026,Lorient,Angers,2,0,,,,2.3,1.62
2026-02-15,ligue1,Ligue 1,France,2025/2026,Metz,Auxerre,1,3,,,,2.2,1.67
2026-02-15,ligue1,Ligue 1,France,2025/2026,Lyon,Nice,2,0,,,,1.73,2.1
2026-02-20,ligue1,Ligue 1,France,2025/2026,Brest,Marseille,2,0,,,,1.67,2.2
2026-02-21,ligue1,Ligue 1,France,2025/2026,Lens,Monaco,2,3,,,,1.5,2.63
2026-02-21,ligue1,Ligue 1,France,2025/2026,Toulouse,Paris FC,1,1,,,,2.2,1.67
2026-02-21,ligue1,Ligue 1,France,2025/2026,Paris SG,Metz,3,0,,,,1.25,4.0
2026-02-22,ligue1,Ligue 1,France,2025/2026,Auxerre,Rennes,0,3,,,,1.91,1.91
2026-02-22,ligue1,Ligue 1,France,2025/2026,Angers,Lille,0,1,,,,2.0,1.8
2026-02-22,ligue1,Ligue 1,France,2025/2026,Nantes,Le Havre,2,0,,,,2.1,1.73
2026-02-22,ligue1,Ligue 1,France,2025/2026,Nice,Lorient,3,3,,,,1.85,2.0
2026-02-22,ligue1,Ligue 1,France,2025/2026,Strasbourg,Lyon,3,1,,,,1.8,2.0
2026-02-27,ligue1,Ligue 1,France,2025/2026,Strasbourg,Lens,1,1,,,,1.62,2.3
2026-02-28,ligue1,Ligue 1,France,2025/2026,Rennes,Toulouse,1,0,,,,1.88,1.98
2026-02-28,ligue1,Ligue 1,France,2025/2026,Monaco,Angers,2,0,,,,1.73,2.1
2026-02-28,ligue1,Ligue 1,France,2025/2026,Le Havre,Paris SG,0,1,,,,1.44,2.75
2026-03-01,ligue1,Ligue 1,France,2025/2026,Paris FC,Nice,1,0,,,,1.93,1.93
2026-03-01,ligue1,Ligue 1,France,2025/2026,Lille,Nantes,1,0,,,,1.8,2.0
2026-03-01,ligue1,Ligue 1,France,2025/2026,Lorient,Auxerre,2,2,,,,2.2,1.67
2026-03-01,ligue1,Ligue 1,France,2025/2026,Metz,Brest,0,1,,,,1.98,1.88
2026-03-01,ligue1,Ligue 1,France,2025/2026,Marseille,Lyon,3,2,,,,1.67,2.2
2026-03-06,ligue1,Ligue 1,France,2025/2026,Paris SG,Monaco,1,3,,,,1.33,3.4
2026-03-07,ligue1,Ligue 1,France,2025/2026,Nantes,Angers,0,1,,,,2.38,1.57
2026-03-07,ligue1,Ligue 1,France,2025/2026,Auxerre,Strasbourg,0,0,,,,2.0,1.8
2026-03-07,ligue1,Ligue 1,France,2025/2026,Toulouse,Marseille,0,1,,,,1.91,1.91
2026-03-08,ligue1,Ligue 1,France,2025/2026,Lens,Metz,3,0,,,,1.5,2.63
2026-03-08,ligue1,Ligue 1,France,2025/2026,Brest,Le Havre,2,0,,,,2.0,1.8
2026-03-08,ligue1,Ligue 1,France,2025/2026,Lille,Lorient,1,1,,,,1.9,1.95
2026-03-08,ligue1,Ligue 1,France,2025/2026,Nice,Rennes,0,4,,,,1.67,2.2
2026-03-08,ligue1,Ligue 1,France,2025/2026,Lyon,Paris FC,1,1,,,,1.8,2.0
2026-03-13,ligue1,Ligue 1,France,2025/2026,Marseille,Auxerre,1,0,,,,1.57,2.38
2026-03-14,ligue1,Ligue 1,France,2025/2026,Lorient,Lens,2,1,,,,1.8,2.0
2026-03-14,ligue1,Ligue 1,France,2025/2026,Angers,Nice,0,2,,,,2.0,1.8
2026-03-14,ligue1,Ligue 1,France,2025/2026,Monaco,Brest,2,0,,,,1.62,2.3
2026-03-15,ligue1,Ligue 1,France,2025/2026,Strasbourg,Paris FC,0,0,,,,1.83,2.03
2026-03-15,ligue1,Ligue 1,France,2025/2026,Le Havre,Lyon,0,0,,,,2.1,1.73
2026-03-15,ligue1,Ligue 1,France,2025/2026,Metz,Toulouse,3,4,,,,2.2,1.67
2026-03-15,ligue1,Ligue 1,France,2025/2026,Rennes,Lille,1,2,,,,1.8,2.0
2026-03-20,ligue1,Ligue 1,France,2025/2026,Lens,Angers,5,1,,,,1.53,2.5
2026-03-21,ligue1,Ligue 1,France,2025/2026,Toulouse,Lorient,1,0,,,,2.1,1.73
2026-03-21,ligue1,Ligue 1,France,2025/2026,Auxerre,Brest,3,0,,,,2.2,1.67
2026-03-21,ligue1,Ligue 1,France,2025/2026,Nice,Paris SG,0,4,,,,1.4,3.0
2026-03-22,ligue1,Ligue 1,France,2025/2026,Lyon,Monaco,1,2,,,,1.73,2.1
2026-03-22,ligue1,Ligue 1,France,2025/2026,Marseille,Lille,1,2,,,,1.8,2.0
2026-03-22,ligue1,Ligue 1,France,2025/2026,Paris FC,Le Havre,3,2,,,,2.1,1.73
2026-03-22,ligue1,Ligue 1,France,2025/2026,Rennes,Metz,0,0,,,,1.57,2.38
2026-03-22,ligue1,Ligue 1,France,2025/2026,Nantes,Strasbourg,2,3,,,,2.0,1.8
2026-04-03,ligue1,Ligue 1,France,2025/2026,Paris SG,Toulouse,3,1,,,,1.44,2.75
2026-04-04,ligue1,Ligue 1,France,2025/2026,Strasbourg,Nice,3,1,,,,1.73,2.1
2026-04-04,ligue1,Ligue 1,France,2025/2026,Brest,Rennes,3,4,,,,1.91,1.91
2026-04-04,ligue1,Ligue 1,France,2025/2026,Lille,Lens,3,0,,,,1.85,2.0
2026-04-05,ligue1,Ligue 1,France,2025/2026,Angers,Lyon,0,0,,,,2.2,1.67
2026-04-05,ligue1,Ligue 1,France,2025/2026,Le Havre,Auxerre,1,1,,,,2.3,1.62
2026-04-05,ligue1,Ligue 1,France,2025/2026,Lorient,Paris FC,1,1,,,,2.1,1.73
2026-04-05,ligue1,Ligue 1,France,2025/2026,Metz,Nantes,0,0,,,,2.2,1.67
2026-04-05,ligue1,Ligue 1,France,2025/2026,Monaco,Marseille,2,1,,,,1.57,2.38
2026-04-10,ligue1,Ligue 1,France,2025/2026,Paris FC,Monaco,4,1,,,,1.62,2.3
2026-04-10,ligue1,Ligue 1,France,2025/2026,Marseille,Metz,3,1,,,,1.4,3.0
2026-04-11,ligue1,Ligue 1,France,2025/2026,Auxerre,Nantes,0,0,,,,2.3,1.62
2026-04-11,ligue1,Ligue 1,France,2025/2026,Rennes,Angers,2,1,,,,1.67,2.2
2026-04-12,ligue1,Ligue 1,France,2025/2026,Nice,Le Havre,1,1,,,,1.98,1.88
2026-04-12,ligue1,Ligue 1,France,2025/2026,Toulouse,Lille,0,4,,,,2.2,1.67
2026-04-12,ligue1,Ligue 1,France,2025/2026,Lyon,Lorient,2,0,,,,1.91,1.91
2026-04-17,ligue1,Ligue 1,France,2025/2026,Lens,Toulouse,3,2,,,,1.67,2.2
2026-04-18,ligue1,Ligue 1,France,2025/2026,Lorient,Marseille,2,0,,,,1.67,2.2
2026-04-18,ligue1,Ligue 1,France,2025/2026,Angers,Le Havre,1,1,,,,2.38,1.57
2026-04-18,ligue1,Ligue 1,France,2025/2026,Lille,Nice,0,0,,,,1.8,2.0
2026-04-19,ligue1,Ligue 1,France,2025/2026,Monaco,Auxerre,2,2,,,,1.73,2.1
2026-04-19,ligue1,Ligue 1,France,2025/2026,Metz,Paris FC,1,3,,,,1.85,2.0
2026-04-19,ligue1,Ligue 1,France,2025/2026,Nantes,Brest,1,1,,,,2.1,1.73
2026-04-19,ligue1,Ligue 1,France,2025/2026,Strasbourg,Rennes,0,3,,,,1.67,2.2
2026-04-19,ligue1,Ligue 1,France,2025/2026,Paris SG,Lyon,1,2,,,,1.44,2.75
2026-04-22,ligue1,Ligue 1,France,2025/2026,Paris SG,Nantes,3,0,,,,1.33,3.4
2026-04-24,ligue1,Ligue 1,France,2025/2026,Brest,Lens,3,3,,,,1.67,2.2
2026-04-25,ligue1,Ligue 1,France,2025/2026,Lyon,Auxerre,3,2,,,,1.8,2.0
2026-04-25,ligue1,Ligue 1,France,2025/2026,Angers,Paris SG,0,3,,,,1.53,2.5
2026-04-25,ligue1,Ligue 1,France,2025/2026,Toulouse,Monaco,2,2,,,,1.67,2.2
2026-04-26,ligue1,Ligue 1,France,2025/2026,Lorient,Strasbourg,2,3,,,,1.8,2.0
2026-04-26,ligue1,Ligue 1,France,2025/2026,Le Havre,Metz,4,4,,,,1.91,1.91
2026-04-26,ligue1,Ligue 1,France,2025/2026,Paris FC,Lille,0,1,,,,1.88,1.98
2026-04-26,ligue1,Ligue 1,France,2025/2026,Rennes,Nantes,2,1,,,,1.62,2.3
2026-04-26,ligue1,Ligue 1,France,2025/2026,Marseille,Nice,1,1,,,,1.44,2.75
2026-05-02,ligue1,Ligue 1,France,2025/2026,Nantes,Marseille,3,0,,,,1.67,2.2
2026-05-02,ligue1,Ligue 1,France,2025/2026,Paris SG,Lorient,2,2,,,,1.4,3.0
2026-05-02,ligue1,Ligue 1,France,2025/2026,Metz,Monaco,1,2,,,,1.36,3.2
2026-05-02,ligue1,Ligue 1,France,2025/2026,Nice,Lens,1,1,,,,1.57,2.38
2026-05-03,ligue1,Ligue 1,France,2025/2026,Lille,Le Havre,1,1,,,,1.91,1.91
2026-05-03,ligue1,Ligue 1,France,2025/2026,Auxerre,Angers,3,1,,,,2.2,1.67
2026-05-03,ligue1,Ligue 1,France,2025/2026,Paris FC,Brest,4,0,,,,1.91,1.91
2026-05-03,ligue1,Ligue 1,France,2025/2026,Strasbourg,Toulouse,1,2,,,,1.83,2.03
2026-05-03,ligue1,Ligue 1,France,2025/2026,Lyon,Rennes,4,2,,,,1.67,2.2
2021-08-06,portuguesa,Primeira Liga,Portugal,2021/2022,Sp Lisbon,Vizela,3,0,1.27,6.14,12.01,1.72,2.07
2021-08-07,portuguesa,Primeira Liga,Portugal,2021/2022,Arouca,Estoril,0,2,2.27,3.36,3.44,2.3,1.6
2021-08-07,portuguesa,Primeira Liga,Portugal,2021/2022,Moreirense,Benfica,1,2,6.9,4.8,1.47,1.65,2.2
2021-08-07,portuguesa,Primeira Liga,Portugal,2021/2022,Maritimo,Sp Braga,0,2,4.53,3.72,1.83,1.93,1.93
2021-08-08,portuguesa,Primeira Liga,Portugal,2021/2022,Guimaraes,Portimonense,0,1,2.07,3.26,4.08,2.2,1.65
2021-08-08,portuguesa,Primeira Liga,Portugal,2021/2022,Tondela,Santa Clara,3,0,3.19,3.21,2.45,2.15,1.66
2021-08-08,portuguesa,Primeira Liga,Portugal,2021/2022,Porto,Belenenses,2,0,1.22,6.77,12.92,1.57,2.35
2021-08-08,portuguesa,Primeira Liga,Portugal,2021/2022,Pacos Ferreira,Famalicao,2,0,2.49,3.17,3.17,2.35,1.57
2021-08-09,portuguesa,Primeira Liga,Portugal,2021/2022,Gil Vicente,Boavista,3,0,2.17,3.2,3.82,2.35,1.57
2021-08-13,portuguesa,Primeira Liga,Portugal,2021/2022,Estoril,Guimaraes,0,0,2.99,3.13,2.68,2.15,1.66
2021-08-14,portuguesa,Primeira Liga,Portugal,2021/2022,Vizela,Tondela,2,1,2.38,3.29,3.24,2.25,1.61
2021-08-14,portuguesa,Primeira Liga,Portugal,2021/2022,Benfica,Arouca,2,0,1.17,7.41,18.93,1.6,2.3
2021-08-14,portuguesa,Primeira Liga,Portugal,2021/2022,Sp Braga,Sp Lisbon,1,2,3.59,3.24,2.24,2.05,1.75
2021-08-15,portuguesa,Primeira Liga,Portugal,2021/2022,Portimonense,Gil Vicente,0,1,2.49,3.09,3.25,2.4,1.53
2021-08-15,portuguesa,Primeira Liga,Portugal,2021/2022,Famalicao,Porto,1,2,8.74,5.05,1.38,1.7,2.1
2021-08-15,portuguesa,Primeira Liga,Portugal,2021/2022,Santa Clara,Moreirense,2,2,2.48,3.17,3.19,2.35,1.57
2021-08-16,portuguesa,Primeira Liga,Portugal,2021/2022,Boavista,Pacos Ferreira,3,0,2.79,3.01,2.92,2.4,1.53
2021-08-16,portuguesa,Primeira Liga,Portugal,2021/2022,Belenenses,Maritimo,1,2,2.59,2.93,3.27,2.7,1.44
2021-08-20,portuguesa,Primeira Liga,Portugal,2021/2022,Arouca,Famalicao,2,1,3.0,3.16,2.65,2.3,1.6
2021-08-20,portuguesa,Primeira Liga,Portugal,2021/2022,Moreirense,Sp Braga,2,3,5.53,3.68,1.73,2.0,1.8
2021-08-21,portuguesa,Primeira Liga,Portugal,2021/2022,Gil Vicente,Benfica,0,2,5.69,4.22,1.6,1.88,1.98
